block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date
560,Ang Mo Kio Ave 10,13 to 15,67,New Generation,1980,57.33,332000,Nov 2021
128,Ang Mo Kio Ave 3,07 to 09,67,New Generation,1978,56,323000,Nov 2021
213,Ang Mo Kio Ave 3,07 to 09,67,New Generation,1976,53.5,322000,Nov 2021
235,Ang Mo Kio Ave 3,07 to 09,82,New Generation,1977,54.92,398000,Nov 2021
174,Ang Mo Kio Ave 4,01 to 03,60,Improved,1986,63.25,308800,Nov 2021
644,Ang Mo Kio Ave 4,04 to 06,89,New Generation,1980,58.08,395000,Nov 2021
606,Ang Mo Kio Ave 5,07 to 09,67,New Generation,1980,57.67,345000,Nov 2021
506,Ang Mo Kio Ave 8,07 to 09,68,New Generation,1980,57.83,340000,Nov 2021
623,Ang Mo Kio Ave 9,04 to 06,68,New Generation,1980,57.92,330000,Nov 2021
208,Ang Mo Kio Ave 1,04 to 06,73,New Generation,1976,53.83,350000,Oct 2021
219,Ang Mo Kio Ave 1,01 to 03,67,New Generation,1977,54.83,288000,Oct 2021
223,Ang Mo Kio Ave 1,01 to 03,67,New Generation,1978,55.42,288000,Oct 2021
225,Ang Mo Kio Ave 1,07 to 09,82,New Generation,1978,55.25,381000,Oct 2021
330,Ang Mo Kio Ave 1,07 to 09,68,New Generation,1981,58.33,325500,Oct 2021
332,Ang Mo Kio Ave 1,04 to 06,68,New Generation,1981,58.25,325000,Oct 2021
435,Ang Mo Kio Ave 10,07 to 09,67,New Generation,1979,56.33,328000,Oct 2021
444,Ang Mo Kio Ave 10,04 to 06,67,New Generation,1979,56.92,330000,Oct 2021
444,Ang Mo Kio Ave 10,04 to 06,67,New Generation,1979,56.92,330000,Oct 2021
457,Ang Mo Kio Ave 10,10 to 12,75,New Generation,1980,57.33,350000,Oct 2021
463,Ang Mo Kio Ave 10,07 to 09,82,New Generation,1980,57.42,365000,Oct 2021
471,Ang Mo Kio Ave 10,01 to 03,67,New Generation,1979,56.83,300000,Oct 2021
474,Ang Mo Kio Ave 10,07 to 09,67,New Generation,1984,61.33,330000,Oct 2021
529,Ang Mo Kio Ave 10,01 to 03,85,New Generation,1980,57.92,300000,Oct 2021
540,Ang Mo Kio Ave 10,04 to 06,68,New Generation,1981,58.33,330000,Oct 2021
557,Ang Mo Kio Ave 10,04 to 06,68,New Generation,1980,57.33,290000,Oct 2021
560,Ang Mo Kio Ave 10,01 to 03,82,New Generation,1980,57.42,345000,Oct 2021
561,Ang Mo Kio Ave 10,04 to 06,68,New Generation,1980,57.33,305000,Oct 2021
