block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date
521,Bedok Nth Ave 1,10 to 12,67,New Generation,1979,56.75,350000,Nov 2021
102,Bedok Nth Ave 4,10 to 12,67,New Generation,1977,54.75,290000,Nov 2021
76,Bedok Nth Rd,10 to 12,70,Improved,1978,55.25,338000,Nov 2021
128,Bedok Nth St 2,04 to 06,67,New Generation,1978,55.58,352000,Nov 2021
502,Bedok Nth St 3,07 to 09,70,Improved,1978,55.58,310000,Nov 2021
526,Bedok Nth St 3,10 to 12,67,New Generation,1979,56.75,338000,Nov 2021
536,Bedok Nth St 3,13 to 15,82,New Generation,1980,57.25,381000,Nov 2021
554,Bedok Nth St 3,01 to 03,68,New Generation,1980,57.67,308000,Nov 2021
116,Bedok Reservoir Rd,07 to 09,67,New Generation,1986,63.5,338000,Nov 2021
126,Bedok Reservoir Rd,01 to 03,70,Simplified,1987,64.5,370000,Nov 2021
702,Bedok Reservoir Rd,10 to 12,82,New Generation,1980,58.08,391000,Nov 2021
22,Bedok Sth Ave 1,07 to 09,73,New Generation,1977,54.58,365000,Nov 2021
40,Chai Chee Ave,07 to 09,65,Improved,1974,51.25,300000,Nov 2021
424,Bedok Nth Ave 1,07 to 09,67,New Generation,1979,56.33,318000,Oct 2021
521,Bedok Nth Ave 1,10 to 12,67,New Generation,1979,56.75,335000,Oct 2021
521,Bedok Nth Ave 1,04 to 06,82,New Generation,1979,56.83,388000,Oct 2021
550,Bedok Nth Ave 1,10 to 12,68,New Generation,1980,57.75,328000,Oct 2021
410,Bedok Nth Ave 2,01 to 03,68,New Generation,1980,57.58,399000,Oct 2021
416,Bedok Nth Ave 2,07 to 09,67,New Generation,1978,56.08,345000,Oct 2021
416,Bedok Nth Ave 2,07 to 09,67,New Generation,1978,56.17,350000,Oct 2021
104,Bedok Nth Ave 4,07 to 09,67,New Generation,1977,54.83,330000,Oct 2021
104,Bedok Nth Ave 4,01 to 03,67,New Generation,1977,54.83,335888,Oct 2021
104,Bedok Nth Ave 4,04 to 06,82,New Generation,1977,54.75,370000,Oct 2021
105,Bedok Nth Ave 4,07 to 09,67,New Generation,1977,54.83,320000,Oct 2021
74,Bedok Nth Rd,13 to 15,70,Improved,1978,55.33,324000,Oct 2021
109,Bedok Nth Rd,01 to 03,67,New Generation,1977,54.83,304000,Oct 2021
115,Bedok Nth Rd,01 to 03,73,New Generation,1978,55.58,358000,Oct 2021
117,Bedok Nth Rd,10 to 12,88,New Generation,1978,55.67,428000,Oct 2021
125,Bedok Nth Rd,04 to 06,67,New Generation,1978,55.67,322000,Oct 2021
202,Bedok Nth St 1,01 to 03,67,New Generation,1979,56.83,350000,Oct 2021
213,Bedok Nth St 1,04 to 06,68,New Generation,1980,57.42,390000,Oct 2021
420,Bedok Nth St 1,07 to 09,68,New Generation,1979,56.33,380000,Oct 2021
127,Bedok Nth St 2,04 to 06,82,New Generation,1978,55.67,360000,Oct 2021
134,Bedok Nth St 2,01 to 03,67,New Generation,1978,55.58,290000,Oct 2021
501,Bedok Nth St 3,10 to 12,59,Improved,1978,55.58,280000,Oct 2021
502,Bedok Nth St 3,01 to 03,59,Improved,1978,55.67,290000,Oct 2021
528,Bedok Nth St 3,04 to 06,68,New Generation,1979,56.92,322000,Oct 2021
528,Bedok Nth St 3,07 to 09,82,New Generation,1979,56.83,360000,Oct 2021
530,Bedok Nth St 3,10 to 12,68,New Generation,1979,56.83,320000,Oct 2021
532,Bedok Nth St 3,07 to 09,68,New Generation,1980,57.33,310000,Oct 2021
539,Bedok Nth St 3,04 to 06,68,New Generation,1980,57.25,315000,Oct 2021
545,Bedok Nth St 3,10 to 12,68,New Generation,1980,57.67,310000,Oct 2021
545,Bedok Nth St 3,07 to 09,82,New Generation,1980,57.67,390000,Oct 2021
747A,Bedok Reservoir Cres,13 to 15,67,Dbss,2014,92,520000,Oct 2021
748A,Bedok Reservoir Cres,01 to 03,66,Dbss,2014,91.92,490000,Oct 2021
748B,Bedok Reservoir Cres,10 to 12,67,Dbss,2014,91.92,519000,Oct 2021
748B,Bedok Reservoir Cres,10 to 12,67,Dbss,2014,91.92,538000,Oct 2021
143,Bedok Reservoir Rd,01 to 03,64,Simplified,1987,64.25,305000,Oct 2021
744,Bedok Reservoir Rd,04 to 06,67,New Generation,1986,63.83,300000,Oct 2021
2,Bedok Sth Ave 1,07 to 09,65,Improved,1976,53.33,285000,Oct 2021
33,Bedok Sth Ave 2,13 to 15,73,New Generation,1978,55.5,365000,Oct 2021
168,Bedok Sth Ave 3,04 to 06,64,Simplified,1986,63.33,330000,Oct 2021
40,Bedok Sth Rd,04 to 06,67,New Generation,1978,56,313000,Oct 2021
71,Bedok Sth Rd,10 to 12,82,New Generation,1978,55.33,375000,Oct 2021
55,Chai Chee Dr,04 to 06,76,Model A,1984,61.5,365000,Oct 2021
19,Chai Chee Rd,01 to 03,65,Improved,1972,49.83,273000,Oct 2021
21,Chai Chee Rd,01 to 03,65,Improved,1972,49.83,290000,Oct 2021
59,Chai Chee Rd,07 to 09,75,Model A,1984,61.25,350000,Oct 2021
59,Chai Chee Rd,10 to 12,80,Model A,1984,61.25,351000,Oct 2021
