block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
432A,SENGKANG WEST WAY,16 TO 18,67,Model A,2014,94.67,357000,2019-02,0.0573088,3 ROOM
430B,FERNVALE LINK,19 TO 21,67,Model A,2015,95.33,365000,2019-02,0.0573088,3 ROOM
450C,SENGKANG WEST WAY,04 TO 06,67,Model A,2014,94.33,310000,2019-03,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,04 TO 06,67,Model A,2014,94.42,315000,2019-03,0.0573088,3 ROOM
430B,FERNVALE LINK,10 TO 12,67,Model A,2015,95.17,333000,2019-03,0.0573088,3 ROOM
447B,JLN KAYU,07 TO 09,67,Model A,2013,93.67,340000,2019-03,0.0573088,3 ROOM
447A,JLN KAYU,07 TO 09,67,Model A,2013,93.67,340000,2019-03,0.0573088,3 ROOM
434A,FERNVALE RD,16 TO 18,68,Premium Apartment,2013,93.33,341000,2019-03,0.0573088,3 ROOM
435B,FERNVALE RD,13 TO 15,68,Premium Apartment,2013,93.25,353000,2019-03,0.0573088,3 ROOM
430C,FERNVALE LINK,01 TO 03,67,Model A,2015,95.17,280000,2019-04,0.0573088,3 ROOM
430C,FERNVALE LINK,01 TO 03,67,Model A,2015,95.17,300000,2019-04,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,95.33,390000,2019-04,0.0573088,3 ROOM
430C,FERNVALE LINK,01 TO 03,67,Model A,2015,95.42,302000,2019-05,0.0573088,3 ROOM
443C,FERNVALE RD,10 TO 12,67,Model A,2012,92.5,305000,2019-05,0.0573088,3 ROOM
180D,RIVERVALE CRES,16 TO 18,67,Model A,2015,94.83,318000,2019-05,0.0573088,3 ROOM
430B,FERNVALE LINK,19 TO 21,67,Model A,2015,95.58,346888,2019-05,0.0573088,3 ROOM
436A,FERNVALE RD,22 TO 24,69,Model A,2010,89.83,350000,2019-05,0.0573088,3 ROOM
434A,FERNVALE RD,07 TO 09,68,Premium Apartment,2013,93.08,351000,2019-05,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,04 TO 06,67,Premium Apartment,2015,95.25,365000,2019-05,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,13 TO 15,67,Premium Apartment,2015,95.25,402000,2019-05,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,95.25,418000,2019-05,0.0573088,3 ROOM
180A,RIVERVALE CRES,01 TO 03,67,Model A,2015,94.75,300000,2019-06,0.0573088,3 ROOM
180D,RIVERVALE CRES,10 TO 12,67,Model A,2015,94.75,310000,2019-06,0.0573088,3 ROOM
180D,RIVERVALE CRES,16 TO 18,67,Model A,2015,94.83,327000,2019-06,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,16 TO 18,67,Model A,2014,94.17,330000,2019-06,0.0573088,3 ROOM
445A,FERNVALE RD,19 TO 21,67,Model A,2012,92.5,335000,2019-06,0.0573088,3 ROOM
453A,FERNVALE RD,22 TO 24,67,Model A,2015,95.08,340000,2019-06,0.0573088,3 ROOM
331C,ANCHORVALE ST,16 TO 18,67,Model A,2015,95.17,340000,2019-06,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,19 TO 21,67,Model A,2014,94.17,350000,2019-06,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,94.17,350000,2019-06,0.0573088,3 ROOM
453A,FERNVALE RD,19 TO 21,67,Model A,2015,95.08,355000,2019-06,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,01 TO 03,67,Premium Apartment,2015,95.25,365000,2019-06,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,95.17,420000,2019-06,0.0573088,3 ROOM
441B,FERNVALE RD,04 TO 06,69,Model A,2012,91.58,306000,2019-07,0.0573088,3 ROOM
450C,SENGKANG WEST WAY,10 TO 12,67,Model A,2014,94.5,308000,2019-07,0.0573088,3 ROOM
445B,FERNVALE RD,07 TO 09,68,Model A,2012,92.33,315000,2019-07,0.0573088,3 ROOM
433A,SENGKANG WEST WAY,04 TO 06,67,Model A,2014,94.25,315000,2019-07,0.0573088,3 ROOM
430B,FERNVALE LINK,04 TO 06,67,Model A,2015,94.83,320000,2019-07,0.0573088,3 ROOM
445A,FERNVALE RD,04 TO 06,67,Model A,2012,92.33,320000,2019-07,0.0573088,3 ROOM
