storey,floor area (sqm),flat model,remaining lease (yr),resale price ($),resale registration date,area,lat,lng,nearest_mall,nearest_mall_dist,nearest_MRT,nearest_MRT_dist,dist_to_Orchard
36,69,Model A,94.67,590000,2017-09,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
35,69,Model A,94.67,612000,2017-09,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
17,60,Model A,90.17,508000,2017-10,Bukit Merah,1.2830701,103.8260692,Tiong Bahru Plaza Singapore,0.4049696899238316,Tiong Bahru MRT,0.31167403351489287,2.4122239974879114
23,60,Model A,90.25,545000,2017-10,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
23,62,Model A,94.33,550000,2017-10,Bukit Merah,1.2822322,103.8293203,Tiong Bahru Plaza Singapore,0.48190721955480725,Tiong Bahru MRT,0.4707027488256608,2.4359865747883584
20,68,Premium Apartment,94.83,575000,2017-10,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
23,68,Premium Apartment,94.83,578800,2017-10,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
35,69,Model A,94.58,580000,2017-10,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
41,62,Model A,94.33,590000,2017-10,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
29,69,Model A,94.58,598000,2017-10,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
29,62,Model A,94.25,553000,2017-11,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
35,62,Model A,94.25,585000,2017-11,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
26,68,Premium Apartment,94.75,585000,2017-11,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
29,68,Premium Apartment,94.75,585000,2017-11,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
20,69,Model A,94.5,605000,2017-11,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
17,65,Improved,54.58,365000,2017-12,Bukit Merah,1.2836829,103.8240354,Tiong Bahru Plaza Singapore,0.5071233562580496,Tiong Bahru MRT,0.3954386338660972,2.417390829146518
17,65,Improved,64.08,360000,2017-12,Bukit Merah,1.2835678,103.8208789,Tiong Bahru Plaza Singapore,0.8247424199160213,Tiong Bahru MRT,0.7156898263576927,2.5745042891143823
26,60,Model A,84.08,522000,2017-12,Bukit Merah,1.2746874,103.8404881,100 AM Singapore,0.3439504682240441,Cantonment MRT,0.4765543990355337,3.4008296278866785
17,60,Model A,90.08,495000,2017-12,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
26,62,Model A,94.17,545000,2017-12,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
26,60,Model A,83.92,520000,2018-01,Bukit Merah,1.2743997,103.8396276,100 AM Singapore,0.44294304701664766,Cantonment MRT,0.37680578291052874,3.4057141038318135
29,60,Model A,90.0,538000,2018-01,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
20,60,Model A,89.83,445000,2018-02,Bukit Merah,1.2830701,103.8260692,Tiong Bahru Plaza Singapore,0.4049696899238316,Tiong Bahru MRT,0.31167403351489287,2.4122239974879114
36,62,Model A,94.08,545000,2018-02,Bukit Merah,1.2822322,103.8293203,Tiong Bahru Plaza Singapore,0.48190721955480725,Tiong Bahru MRT,0.4707027488256608,2.4359865747883584
17,68,Premium Apartment,94.67,565000,2018-02,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
36,68,Premium Apartment,94.42,590000,2018-03,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
17,60,Model A,83.75,495000,2018-04,Bukit Merah,1.2743997,103.8396276,100 AM Singapore,0.44294304701664766,Cantonment MRT,0.37680578291052874,3.4057141038318135
26,69,Model A,94.08,593000,2018-04,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
38,62,Model A,93.83,615000,2018-04,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
20,65,Improved,54.25,335000,2018-05,Bukit Merah,1.2836829,103.8240354,Tiong Bahru Plaza Singapore,0.5071233562580496,Tiong Bahru MRT,0.3954386338660972,2.417390829146518
17,60,Model A,83.67,503800,2018-05,Bukit Merah,1.2744703,103.8400805,100 AM Singapore,0.3919870656661183,Cantonment MRT,0.4252471338698286,3.4114216087012545
17,62,Model A,93.75,538000,2018-05,Bukit Merah,1.2822322,103.8293203,Tiong Bahru Plaza Singapore,0.48190721955480725,Tiong Bahru MRT,0.4707027488256608,2.4359865747883584
17,67,Premium Apartment,94.33,600000,2018-05,Bukit Merah,1.2740923,103.8074939,Alexandra Retail Centre Singapore,0.6665328402525104,Telok Blangah MRT,0.4584840519680381,4.282804624026211
36,68,Premium Apartment,94.33,600000,2018-05,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
17,69,Model A,94.0,410000,2018-06,Bukit Merah,1.2901637,103.8281018,Tiong Bahru Plaza Singapore,0.4328395179858277,Tiong Bahru MRT,0.5091746934320414,1.5918351386604241
17,60,Model A,89.67,510000,2018-06,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
38,68,Premium Apartment,94.25,620000,2018-06,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
17,65,Improved,63.58,340000,2018-07,Bukit Merah,1.2835678,103.8208789,Tiong Bahru Plaza Singapore,0.8247424199160213,Tiong Bahru MRT,0.7156898263576927,2.5745042891143823
20,65,Improved,54.08,352000,2018-07,Bukit Merah,1.2836829,103.8240354,Tiong Bahru Plaza Singapore,0.5071233562580496,Tiong Bahru MRT,0.3954386338660972,2.417390829146518
17,76,Improved,54.0,378000,2018-07,Bukit Merah,1.2826858,103.8233525,Tiong Bahru Plaza Singapore,0.6345191678015563,Tiong Bahru MRT,0.5234971582269151,2.5482050426016585
23,62,Model A,93.58,512000,2018-07,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
20,69,Model A,93.92,593000,2018-07,Bukit Merah,1.2894484,103.8285321,Tiong Bahru Plaza Singapore,0.3615789532568317,Tiong Bahru MRT,0.4492898975795102,1.6578190916281135
35,69,Model A,93.83,618000,2018-07,Bukit Merah,1.2892981,103.8292566,Tiong Bahru Plaza Singapore,0.3730546063937566,Havelock MRT,0.4510259787089171,1.6587051823731138
20,65,Improved,55.42,340000,2018-08,Bukit Merah,1.2901396,103.8225544,Tiong Bahru Plaza Singapore,0.722187541439706,Redhill MRT,0.6245354310037528,1.8506716330124902
23,69,Model A,93.83,585000,2018-08,Bukit Merah,1.2892981,103.8292566,Tiong Bahru Plaza Singapore,0.3730546063937566,Havelock MRT,0.4510259787089171,1.6587051823731138
17,64,Standard,49.83,373000,2018-09,Bukit Merah,1.288844,103.8287358,Tiong Bahru Plaza Singapore,0.30372886875992805,Tiong Bahru MRT,0.3992301275795076,1.7189052776836231
17,60,Model A,89.33,498000,2018-09,Bukit Merah,1.2824471,103.825505,Tiong Bahru Plaza Singapore,0.49612481533628344,Tiong Bahru MRT,0.3988416983781626,2.4958951423994473
17,65,Improved,53.75,327000,2018-10,Bukit Merah,1.2826858,103.8233525,Tiong Bahru Plaza Singapore,0.6345191678015563,Tiong Bahru MRT,0.5234971582269151,2.5482050426016585
29,60,Model A,89.25,538000,2018-10,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
23,69,Model A,93.58,600000,2018-10,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
17,65,Improved,53.67,328000,2018-11,Bukit Merah,1.2836829,103.8240354,Tiong Bahru Plaza Singapore,0.5071233562580496,Tiong Bahru MRT,0.3954386338660972,2.417390829146518
17,65,Improved,53.75,330000,2018-11,Bukit Merah,1.2826858,103.8233525,Tiong Bahru Plaza Singapore,0.6345191678015563,Tiong Bahru MRT,0.5234971582269151,2.5482050426016585
20,60,Model A,83.17,515000,2018-11,Bukit Merah,1.2739211,103.8402617,100 AM Singapore,0.3866005386075935,Cantonment MRT,0.42160540712251254,3.4756644680023556
17,62,Model A,93.25,532000,2018-11,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
17,67,Premium Apartment,93.75,618000,2018-11,Bukit Merah,1.2740923,103.8074939,Alexandra Retail Centre Singapore,0.6665328402525104,Telok Blangah MRT,0.4584840519680381,4.282804624026211
20,69,Model A,93.42,590000,2019-01,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
17,67,Premium Apartment,93.58,610000,2019-01,Bukit Merah,1.2740923,103.8074939,Alexandra Retail Centre Singapore,0.6665328402525104,Telok Blangah MRT,0.4584840519680381,4.282804624026211
23,65,Improved,55.0,370000,2019-02,Bukit Merah,1.2901396,103.8225544,Tiong Bahru Plaza Singapore,0.722187541439706,Redhill MRT,0.6245354310037528,1.8506716330124902
26,60,Model A,82.83,525000,2019-02,Bukit Merah,1.2738709,103.8394238,100 AM Singapore,0.4774285248812286,Cantonment MRT,0.3316905007586424,3.4569300182697225
36,68,Premium Apartment,93.5,620000,2019-02,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
17,65,Improved,62.92,355000,2019-03,Bukit Merah,1.2835678,103.8208789,Tiong Bahru Plaza Singapore,0.8247424199160213,Tiong Bahru MRT,0.7156898263576927,2.5745042891143823
17,60,Model A,82.83,500000,2019-04,Bukit Merah,1.2744703,103.8400805,100 AM Singapore,0.3919870656661183,Cantonment MRT,0.4252471338698286,3.4114216087012545
29,62,Model A,92.83,528000,2019-04,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
23,65,Improved,54.75,370000,2019-05,Bukit Merah,1.2901396,103.8225544,Tiong Bahru Plaza Singapore,0.722187541439706,Redhill MRT,0.6245354310037528,1.8506716330124902
17,60,Model A,88.58,510000,2019-05,Bukit Merah,1.2830701,103.8260692,Tiong Bahru Plaza Singapore,0.4049696899238316,Tiong Bahru MRT,0.31167403351489287,2.4122239974879114
23,68,Premium Apartment,93.25,595000,2019-05,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
35,62,Model A,92.67,535000,2019-06,Bukit Merah,1.2822322,103.8293203,Tiong Bahru Plaza Singapore,0.48190721955480725,Tiong Bahru MRT,0.4707027488256608,2.4359865747883584
35,69,Model A,92.92,640000,2019-06,Bukit Merah,1.2892981,103.8292566,Tiong Bahru Plaza Singapore,0.3730546063937566,Havelock MRT,0.4510259787089171,1.6587051823731138
23,60,Model A,82.42,508000,2019-07,Bukit Merah,1.2758904,103.8390656,100 AM Singapore,0.5098211567539309,Cantonment MRT,0.4366628006013835,3.2295239992386353
23,60,Model A,82.42,540000,2019-07,Bukit Merah,1.2738709,103.8394238,100 AM Singapore,0.4774285248812286,Cantonment MRT,0.3316905007586424,3.4569300182697225
17,65,Improved,52.92,310000,2019-08,Bukit Merah,1.2848284,103.8244801,Tiong Bahru Plaza Singapore,0.4012126504844351,Tiong Bahru MRT,0.29154642040413187,2.280763240070689
20,65,Improved,52.92,330000,2019-08,Bukit Merah,1.2826858,103.8233525,Tiong Bahru Plaza Singapore,0.6345191678015563,Tiong Bahru MRT,0.5234971582269151,2.5482050426016585
23,60,Model A,88.42,550000,2019-08,Bukit Merah,1.2824471,103.825505,Tiong Bahru Plaza Singapore,0.49612481533628344,Tiong Bahru MRT,0.3988416983781626,2.4958951423994473
35,62,Model A,92.5,598000,2019-08,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
20,65,Improved,54.42,350000,2019-09,Bukit Merah,1.2901396,103.8225544,Tiong Bahru Plaza Singapore,0.722187541439706,Redhill MRT,0.6245354310037528,1.8506716330124902
20,60,Model A,88.33,450000,2019-09,Bukit Merah,1.2824471,103.825505,Tiong Bahru Plaza Singapore,0.49612481533628344,Tiong Bahru MRT,0.3988416983781626,2.4958951423994473
20,60,Model A,82.25,538000,2019-09,Bukit Merah,1.2753258,103.8392229,100 AM Singapore,0.48407206284189724,Cantonment MRT,0.4015731564731201,3.2946844977938787
17,60,Model A,88.33,538000,2019-09,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
23,68,Premium Apartment,92.92,540000,2019-09,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
26,60,Model A,82.25,545000,2019-09,Bukit Merah,1.2753258,103.8392229,100 AM Singapore,0.48407206284189724,Cantonment MRT,0.4015731564731201,3.2946844977938787
26,69,Model A,92.67,600000,2019-09,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
23,69,Model A,92.67,600000,2019-09,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
20,65,Improved,52.83,330000,2019-10,Bukit Merah,1.2836829,103.8240354,Tiong Bahru Plaza Singapore,0.5071233562580496,Tiong Bahru MRT,0.3954386338660972,2.417390829146518
23,60,Model A,88.25,530000,2019-10,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
17,69,Model A,92.58,575000,2019-10,Bukit Merah,1.2894484,103.8285321,Tiong Bahru Plaza Singapore,0.3615789532568317,Tiong Bahru MRT,0.4492898975795102,1.6578190916281135
38,62,Model A,92.33,575000,2019-10,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
20,69,Model A,92.58,625000,2019-10,Bukit Merah,1.2901637,103.8281018,Tiong Bahru Plaza Singapore,0.4328395179858277,Tiong Bahru MRT,0.5091746934320414,1.5918351386604241
23,65,Improved,54.17,360000,2019-11,Bukit Merah,1.2901396,103.8225544,Tiong Bahru Plaza Singapore,0.722187541439706,Redhill MRT,0.6245354310037528,1.8506716330124902
17,60,Model A,88.17,535000,2019-11,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
23,62,Model A,95.08,690000,2019-12,Bukit Merah,1.2865016,103.8291887,Tiong Bahru Plaza Singapore,0.15819195794320418,Tiong Bahru MRT,0.2640141306911883,1.9670118175851123
26,60,Model A,88.08,550000,2019-12,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
26,62,Model A,95.0,685000,2020-01,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
23,62,Model A,95.0,700000,2020-01,Bukit Merah,1.2865016,103.8291887,Tiong Bahru Plaza Singapore,0.15819195794320418,Tiong Bahru MRT,0.2640141306911883,1.9670118175851123
17,60,Model A,88.0,526000,2020-01,Bukit Merah,1.2830701,103.8260692,Tiong Bahru Plaza Singapore,0.4049696899238316,Tiong Bahru MRT,0.31167403351489287,2.4122239974879114
29,62,Model A,92.17,588000,2020-01,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
35,62,Model A,92.08,600000,2020-01,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
26,69,Model A,92.17,650000,2020-03,Bukit Merah,1.2894484,103.8285321,Tiong Bahru Plaza Singapore,0.3615789532568317,Tiong Bahru MRT,0.4492898975795102,1.6578190916281135
23,60,Model A,87.92,530000,2020-03,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
17,60,Model A,87.83,534888,2020-03,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
38,62,Model A,91.92,600000,2020-03,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
17,62,Model A,94.75,660000,2020-05,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
17,62,Model A,94.67,665000,2020-06,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
26,69,Model A,92.08,600000,2020-06,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
20,65,Improved,53.67,300000,2020-06,Bukit Merah,1.2901396,103.8225544,Tiong Bahru Plaza Singapore,0.722187541439706,Redhill MRT,0.6245354310037528,1.8506716330124902
17,76,Improved,53.92,335000,2020-06,Bukit Merah,1.2770373,103.8218525,Tiong Bahru Plaza Singapore,1.2213803868553428,Tiong Bahru MRT,1.1203435229272403,3.1945451072303777
26,68,Premium Apartment,92.33,620000,2020-06,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
26,68,Premium Apartment,92.25,608000,2020-06,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
38,62,Model A,94.58,685000,2020-07,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
26,60,Model A,81.58,550000,2020-07,Bukit Merah,1.2746874,103.8404881,100 AM Singapore,0.3439504682240441,Cantonment MRT,0.4765543990355337,3.4008296278866785
29,69,Model A,91.83,635000,2020-07,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
20,60,Model A,87.58,550000,2020-07,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
26,60,Model A,87.5,540000,2020-07,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
23,62,Model A,94.5,675000,2020-08,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
26,62,Model A,94.42,650000,2020-08,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
29,62,Model A,94.42,680000,2020-08,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
36,69,Model A,91.75,638000,2020-08,Bukit Merah,1.2901637,103.8281018,Tiong Bahru Plaza Singapore,0.4328395179858277,Tiong Bahru MRT,0.5091746934320414,1.5918351386604241
17,62,Model A,94.33,728000,2020-09,Bukit Merah,1.2864219,103.8291656,Tiong Bahru Plaza Singapore,0.1545265185307357,Tiong Bahru MRT,0.25882932152010907,1.9761540240244406
20,76,Improved,51.83,390000,2020-09,Bukit Merah,1.2836829,103.8240354,Tiong Bahru Plaza Singapore,0.5071233562580496,Tiong Bahru MRT,0.3954386338660972,2.417390829146518
17,60,Model A,81.33,523000,2020-09,Bukit Merah,1.2739211,103.8402617,100 AM Singapore,0.3866005386075935,Cantonment MRT,0.42160540712251254,3.4756644680023556
20,60,Model A,81.33,548888,2020-09,Bukit Merah,1.2746874,103.8404881,100 AM Singapore,0.3439504682240441,Cantonment MRT,0.4765543990355337,3.4008296278866785
17,60,Standard,45.83,248000,2020-09,Bukit Merah,1.2864086,103.8098066,Alexandra Central Singapore,0.5231214945441944,Redhill MRT,0.8633779887449107,3.1284103869488114
20,60,Model A,87.33,535000,2020-09,Bukit Merah,1.2830701,103.8260692,Tiong Bahru Plaza Singapore,0.4049696899238316,Tiong Bahru MRT,0.31167403351489287,2.4122239974879114
26,60,Model A,87.33,580000,2020-09,Bukit Merah,1.2830191,103.8254576,Tiong Bahru Plaza Singapore,0.44565251513420495,Tiong Bahru MRT,0.3440030616537547,2.4363915543457173
17,74,Improved,61.58,320000,2020-09,Bukit Merah,1.2795459,103.8179657,Tiong Bahru Plaza Singapore,1.3237520352124803,Redhill MRT,1.0963886704986514,3.12238239402275
26,62,Model A,94.33,668000,2020-10,Bukit Merah,1.2865016,103.8291887,Tiong Bahru Plaza Singapore,0.15819195794320418,Tiong Bahru MRT,0.2640141306911883,1.9670118175851123
36,68,Premium Apartment,91.92,650000,2020-10,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
20,60,Improved,59.92,432000,2017-08,Central Area,1.298442,103.8523744,Bugis+ Singapore,0.24187724691000909,Bras Basah MRT,0.2254246038514588,2.372855371690441
17,65,Improved,59.08,375000,2017-10,Central Area,1.3059994,103.8572918,Mustafa Shopping Centre Singapore,0.4364793203052465,Jalan Besar MRT,0.22266450718532008,2.8461991816779983
17,65,Improved,56.67,380000,2017-10,Central Area,1.2861551,103.8422545,People's Park Centre Singapore,0.19833829240845038,Chinatown MRT,0.24055751653349244,2.3016839935506046
17,65,Improved,56.67,410000,2017-10,Central Area,1.2861551,103.8422545,People's Park Centre Singapore,0.19833829240845038,Chinatown MRT,0.24055751653349244,2.3016839935506046
17,68,Improved,68.0,468000,2017-10,Central Area,1.299144,103.852039,Sunshine Plaza[ Singapore,0.1730328177551438,Bras Basah MRT,0.23767338417599382,2.317447658600766
17,68,Improved,68.0,468000,2017-10,Central Area,1.299144,103.852039,Sunshine Plaza[ Singapore,0.1730328177551438,Bras Basah MRT,0.23767338417599382,2.317447658600766
23,70,Improved,58.25,485000,2017-11,Central Area,1.2756426,103.8424563,100 AM Singapore,0.14217368761080013,Tanjong Pagar MRT,0.3907557865425581,3.369957122241417
20,67,Improved,55.67,410000,2017-12,Central Area,1.2817753,103.8429707,People's Park Complex Singapore,0.2734113923695494,Maxwell MRT,0.1731218320524703,2.7676561820136363
17,60,Improved,61.42,470000,2018-03,Central Area,1.284274,103.8461122,People's Park Centre Singapore,0.2892684808884913,Chinatown MRT,0.24908787369747512,2.712121658841534
17,60,Improved,64.92,420000,2018-04,Central Area,1.2823021,103.8428528,People's Park Complex Singapore,0.21347309081519764,Maxwell MRT,0.22577293732909,2.7094868419632947
20,70,Improved,57.75,490000,2018-05,Central Area,1.2748632,103.8426344,100 AM Singapore,0.10473486476510982,Tanjong Pagar MRT,0.40313834702313256,3.458058040305226
17,68,Improved,61.25,508000,2018-05,Central Area,1.284274,103.8461122,People's Park Centre Singapore,0.2892684808884913,Chinatown MRT,0.24908787369747512,2.712121658841534
17,58,Standard,54.67,388000,2018-06,Central Area,1.3034202,103.8509279,Sim Lim Square Singapore,0.22547220896411393,Rochor MRT,0.18827186329572623,2.1310608974493177
17,65,Improved,55.92,380000,2018-07,Central Area,1.2861551,103.8422545,People's Park Centre Singapore,0.19833829240845038,Chinatown MRT,0.24055751653349244,2.3016839935506046
20,60,Improved,64.83,445000,2018-07,Central Area,1.2823021,103.8428528,People's Park Complex Singapore,0.21347309081519764,Maxwell MRT,0.22577293732909,2.7094868419632947
17,59,Improved,57.67,456000,2018-07,Central Area,1.276057,103.8423628,100 AM Singapore,0.1775634122973779,Tanjong Pagar MRT,0.3921684300591817,3.3231789973708423
17,60,Improved,61.08,470000,2018-07,Central Area,1.284274,103.8461122,People's Park Centre Singapore,0.2892684808884913,Chinatown MRT,0.24908787369747512,2.712121658841534
17,68,Improved,59.75,500000,2018-07,Central Area,1.3010138,103.8537971,Bugis+ Singapore,0.16453720303440675,Bugis MRT,0.27524339675501475,2.4714824703870018
17,70,Improved,57.5,500000,2018-08,Central Area,1.2748632,103.8426344,100 AM Singapore,0.10473486476510982,Tanjong Pagar MRT,0.40313834702313256,3.458058040305226
17,56,Standard,54.33,390000,2018-09,Central Area,1.3034202,103.8509279,Sim Lim Square Singapore,0.22547220896411393,Rochor MRT,0.18827186329572623,2.1310608974493177
20,67,Improved,54.75,393888,2018-10,Central Area,1.2817753,103.8429707,People's Park Complex Singapore,0.2734113923695494,Maxwell MRT,0.1731218320524703,2.7676561820136363
17,59,Improved,57.33,430000,2018-10,Central Area,1.2752557,103.842558,100 AM Singapore,0.11539415779149223,Tanjong Pagar MRT,0.39307450076792655,3.4142047337499903
20,60,Improved,64.5,440000,2018-10,Central Area,1.2823021,103.8428528,People's Park Complex Singapore,0.21347309081519764,Maxwell MRT,0.22577293732909,2.7094868419632947
17,60,Improved,59.0,488888,2018-10,Central Area,1.285205,103.845761,People's Park Centre Singapore,0.20628305784386466,Chinatown MRT,0.2086435979725862,2.605594510732488
