block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
703,WEST COAST RD,01 TO 03,67,New Generation,1980,6,243000,2019-03,0.0573088,3 ROOM
715,CLEMENTI WEST ST 2,01 TO 03,68,New Generation,1981,6.08,245000,2019-03,0.0573088,3 ROOM
711,CLEMENTI WEST ST 2,01 TO 03,67,New Generation,1980,6,248000,2019-03,0.0573088,3 ROOM
711,CLEMENTI WEST ST 2,04 TO 06,67,New Generation,1980,6,258000,2019-03,0.0573088,3 ROOM
701,WEST COAST RD,04 TO 06,67,New Generation,1980,6,259000,2019-03,0.0573088,3 ROOM
607,CLEMENTI WEST ST 1,01 TO 03,67,New Generation,1979,5.75,265000,2019-03,0.0573088,3 ROOM
602,CLEMENTI WEST ST 1,07 TO 09,67,New Generation,1979,5.75,283000,2019-03,0.0573088,3 ROOM
308,CLEMENTI AVE 4,07 TO 09,67,New Generation,1980,5.75,298000,2019-03,0.0573088,3 ROOM
308,CLEMENTI AVE 4,07 TO 09,67,New Generation,1980,5.75,299700,2019-03,0.0573088,3 ROOM
339,CLEMENTI AVE 5,10 TO 12,67,New Generation,1979,5.75,315000,2019-03,0.0573088,3 ROOM
310,CLEMENTI AVE 4,10 TO 12,67,New Generation,1980,5.75,318000,2019-03,0.0573088,3 ROOM
371,CLEMENTI AVE 4,10 TO 12,68,New Generation,1981,6.08,320000,2019-03,0.0573088,3 ROOM
729,CLEMENTI WEST ST 2,04 TO 06,82,New Generation,1983,6.25,340000,2019-03,0.0573088,3 ROOM
376,CLEMENTI AVE 4,04 TO 06,67,New Generation,1980,6,345000,2019-03,0.0573088,3 ROOM
429,CLEMENTI AVE 3,07 TO 09,67,New Generation,1978,5.67,360000,2019-03,0.0573088,3 ROOM
430,CLEMENTI AVE 3,10 TO 12,67,New Generation,1979,5.75,395000,2019-03,0.0573088,3 ROOM
421,CLEMENTI AVE 1,25 TO 27,73,Model A,2013,9.25,513000,2019-03,0.0573088,3 ROOM
424,CLEMENTI AVE 1,16 TO 18,75,Model A,2013,9.25,515000,2019-03,0.0573088,3 ROOM
424,CLEMENTI AVE 1,13 TO 15,73,Model A,2013,9.25,523888,2019-03,0.0573088,3 ROOM
716,CLEMENTI WEST ST 2,07 TO 09,91,New Generation,1981,6.08,375000,2019-03,0.0573088,4 ROOM
731,CLEMENTI WEST ST 2,07 TO 09,93,New Generation,1980,6,388000,2019-03,0.0573088,4 ROOM
702,WEST COAST RD,01 TO 03,93,New Generation,1980,6,390000,2019-03,0.0573088,4 ROOM
610,CLEMENTI WEST ST 1,04 TO 06,105,Model A,1983,6.25,398000,2019-03,0.0573088,4 ROOM
309,CLEMENTI AVE 4,01 TO 03,92,New Generation,1980,5.75,415000,2019-03,0.0573088,4 ROOM
301,CLEMENTI AVE 4,07 TO 09,92,New Generation,1979,5.75,448000,2019-03,0.0573088,4 ROOM
204,CLEMENTI AVE 6,10 TO 12,98,New Generation,1984,6.33,465000,2019-03,0.0573088,4 ROOM
343,CLEMENTI AVE 5,10 TO 12,92,New Generation,1979,5.75,478000,2019-03,0.0573088,4 ROOM
331,CLEMENTI AVE 2,10 TO 12,92,New Generation,1978,5.67,540000,2019-03,0.0573088,4 ROOM
318,CLEMENTI AVE 4,07 TO 09,91,New Generation,1979,5.75,560000,2019-03,0.0573088,4 ROOM
420,CLEMENTI AVE 1,07 TO 09,96,Model A,2013,9.25,680000,2019-03,0.0573088,4 ROOM
423,CLEMENTI AVE 1,16 TO 18,100,Model A,2013,9.25,729999,2019-03,0.0573088,4 ROOM
421,CLEMENTI AVE 1,22 TO 24,96,Model A,2013,9.25,730000,2019-03,0.0573088,4 ROOM
357,CLEMENTI AVE 2,13 TO 15,117,Standard,1978,5.67,525000,2019-03,0.0573088,5 ROOM
336,CLEMENTI AVE 2,04 TO 06,119,Improved,1978,5.67,540000,2019-03,0.0573088,5 ROOM
413,C'WEALTH AVE WEST,10 TO 12,125,Improved,1978,5.67,600000,2019-03,0.0573088,5 ROOM
613,CLEMENTI WEST ST 1,07 TO 09,133,Model A,1984,6.33,613000,2019-03,0.0573088,5 ROOM
372,CLEMENTI AVE 4,10 TO 12,121,Improved,1987,6.58,640000,2019-03,0.0573088,5 ROOM
103,CLEMENTI ST 14,01 TO 03,121,Improved,1984,6.33,650000,2019-03,0.0573088,5 ROOM
336,CLEMENTI AVE 2,10 TO 12,119,Improved,1978,5.67,688000,2019-03,0.0573088,5 ROOM
111,CLEMENTI ST 13,07 TO 09,147,Maisonette,1985,6.33,910000,2019-03,0.0573088,EXECUTIVE
