block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
225,ANG MO KIO AVE 1,01 TO 03,67,New Generation,1978,5.67,230000,2019-01,0.211562,3 ROOM
174,ANG MO KIO AVE 4,01 TO 03,60,Improved,1986,6.5,235000,2019-01,0.211562,3 ROOM
440,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,5.75,238000,2019-01,0.211562,3 ROOM
174,ANG MO KIO AVE 4,10 TO 12,61,Improved,1986,6.5,240000,2019-01,0.211562,3 ROOM
637,ANG MO KIO AVE 6,01 TO 03,68,New Generation,1980,6,240000,2019-01,0.211562,3 ROOM
571,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1979,5.75,242000,2019-01,0.211562,3 ROOM
505,ANG MO KIO AVE 8,01 TO 03,68,New Generation,1980,6,250000,2019-01,0.211562,3 ROOM
631,ANG MO KIO AVE 4,07 TO 09,67,New Generation,1985,6.42,253000,2019-01,0.211562,3 ROOM
440,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,5.75,258000,2019-01,0.211562,3 ROOM
474,ANG MO KIO AVE 10,01 TO 03,67,New Generation,1984,6.33,258000,2019-01,0.211562,3 ROOM
403,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,5.75,260000,2019-01,0.211562,3 ROOM
445,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,5.75,260000,2019-01,0.211562,3 ROOM
557,ANG MO KIO AVE 10,13 TO 15,68,New Generation,1980,6,260000,2019-01,0.211562,3 ROOM
585,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1979,5.75,260000,2019-01,0.211562,3 ROOM
107,ANG MO KIO AVE 4,07 TO 09,74,New Generation,1978,5.67,262000,2019-01,0.211562,3 ROOM
333,ANG MO KIO AVE 1,01 TO 03,68,New Generation,1981,6.08,262500,2019-01,0.211562,3 ROOM
631,ANG MO KIO AVE 4,07 TO 09,67,New Generation,1985,6.42,265000,2019-01,0.211562,3 ROOM
108,ANG MO KIO AVE 4,10 TO 12,67,New Generation,1978,5.67,266000,2019-01,0.211562,3 ROOM
564,ANG MO KIO AVE 3,07 TO 09,68,New Generation,1985,6.42,269000,2019-01,0.211562,3 ROOM
225,ANG MO KIO AVE 1,07 TO 09,67,New Generation,1978,5.67,270000,2019-01,0.211562,3 ROOM
330,ANG MO KIO AVE 1,01 TO 03,68,New Generation,1981,6.08,270000,2019-01,0.211562,3 ROOM
473,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1984,6.33,275000,2019-01,0.211562,3 ROOM
