block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
273D,PUNGGOL PL,10 TO 12,93,Premium Apartment,2013,9.25,550000,2019-01,0.0573088,4 ROOM
306D,PUNGGOL DR,13 TO 15,93,Premium Apartment,2012,9.17,555000,2019-01,0.0573088,4 ROOM
288B,PUNGGOL PL,10 TO 12,98,Premium Apartment,2013,9.25,560000,2019-01,0.0573088,4 ROOM
133,EDGEDALE PLAINS,01 TO 03,111,Premium Apartment,2003,8.25,385000,2019-01,0.0573088,5 ROOM
107A,EDGEFIELD PLAINS,13 TO 15,110,Improved,2003,8.25,395000,2019-01,0.0573088,5 ROOM
178,EDGEFIELD PLAINS,07 TO 09,112,Premium Apartment,2003,8.25,410000,2019-01,0.0573088,5 ROOM
109C,EDGEDALE PLAINS,13 TO 15,110,Improved,2003,8.25,413888,2019-01,0.0573088,5 ROOM
128C,PUNGGOL FIELD WALK,13 TO 15,110,Improved,2003,8.25,425000,2019-01,0.0573088,5 ROOM
110D,PUNGGOL FIELD,07 TO 09,110,Improved,2003,8.25,425000,2019-01,0.0573088,5 ROOM
174A,EDGEDALE PLAINS,16 TO 18,111,Improved,2003,8.25,430000,2019-01,0.0573088,5 ROOM
178,EDGEFIELD PLAINS,13 TO 15,110,Premium Apartment,2003,8.25,430000,2019-01,0.0573088,5 ROOM
102B,PUNGGOL FIELD,10 TO 12,109,Improved,2002,8.17,430000,2019-01,0.0573088,5 ROOM
637C,PUNGGOL DR,07 TO 09,111,Premium Apartment,2005,8.42,440000,2019-01,0.0573088,5 ROOM
109D,EDGEDALE PLAINS,16 TO 18,110,Improved,2003,8.25,445000,2019-01,0.0573088,5 ROOM
645,PUNGGOL CTRL,16 TO 18,110,Premium Apartment,2005,8.42,450000,2019-01,0.0573088,5 ROOM
161A,PUNGGOL CTRL,13 TO 15,114,Premium Apartment,2004,8.33,460000,2019-01,0.0573088,5 ROOM
638A,PUNGGOL DR,16 TO 18,112,Premium Apartment,2005,8.42,465000,2019-01,0.0573088,5 ROOM
101A,PUNGGOL FIELD,13 TO 15,110,Improved,2002,8.17,468000,2019-01,0.0573088,5 ROOM
637C,PUNGGOL DR,13 TO 15,110,Premium Apartment,2005,8.42,487000,2019-01,0.0573088,5 ROOM
163B,PUNGGOL CTRL,16 TO 18,114,Premium Apartment,2004,8.33,500000,2019-01,0.0573088,5 ROOM
213A,PUNGGOL WALK,04 TO 06,113,Improved,2015,9.42,535000,2019-01,0.0573088,5 ROOM
213C,PUNGGOL WALK,07 TO 09,113,Improved,2015,9.42,572000,2019-01,0.0573088,5 ROOM
213B,PUNGGOL WALK,13 TO 15,113,Improved,2015,9.42,600000,2019-01,0.0573088,5 ROOM
207D,PUNGGOL PL,07 TO 09,112,Improved,2014,9.33,606666,2019-01,0.0573088,5 ROOM
288A,PUNGGOL PL,04 TO 06,112,Premium Apartment,2013,9.25,615000,2019-01,0.0573088,5 ROOM
207D,PUNGGOL PL,13 TO 15,112,Improved,2014,9.33,623888,2019-01,0.0573088,5 ROOM
265D,PUNGGOL WAY,07 TO 09,111,Improved,2015,9.42,640000,2019-01,0.0573088,5 ROOM
265B,PUNGGOL WAY,13 TO 15,111,Improved,2015,9.42,675000,2019-01,0.0573088,5 ROOM
265D,PUNGGOL WAY,10 TO 12,112,Improved,2015,9.42,675000,2019-01,0.0573088,5 ROOM
618B,PUNGGOL DR,13 TO 15,120,Premium Apartment,2013,9.25,675000,2019-01,0.0573088,5 ROOM
274C,PUNGGOL PL,13 TO 15,118,Premium Apartment,2013,9.25,728888,2019-01,0.0573088,5 ROOM
269A,PUNGGOL FIELD,16 TO 18,149,Premium Apartment Loft,2013,9.25,910888,2019-01,0.0573088,5 ROOM
111,EDGEFIELD PLAINS,04 TO 06,130,Premium Apartment,2003,8.25,500000,2019-01,0.0573088,EXECUTIVE
