block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
372,JURONG EAST ST 32,07 TO 09,44,Model A,2014,9.25,230000,2019-04,0.0901673,2 ROOM
23,TEBAN GDNS RD,10 TO 12,47,Model A,2013,9.25,240000,2019-04,0.0901673,2 ROOM
241,JURONG EAST ST 24,10 TO 12,68,New Generation,1983,6.17,240000,2019-04,0.0901673,3 ROOM
249,JURONG EAST ST 24,01 TO 03,67,New Generation,1983,6.17,240000,2019-04,0.0901673,3 ROOM
304,JURONG EAST ST 32,01 TO 03,67,New Generation,1983,6.25,245000,2019-04,0.0901673,3 ROOM
249,JURONG EAST ST 24,04 TO 06,67,New Generation,1983,6.17,248000,2019-04,0.0901673,3 ROOM
302,JURONG EAST ST 32,04 TO 06,68,New Generation,1983,6.25,250000,2019-04,0.0901673,3 ROOM
264,JURONG EAST ST 24,04 TO 06,68,New Generation,1983,6.25,252000,2019-04,0.0901673,3 ROOM
261,JURONG EAST ST 24,01 TO 03,68,New Generation,1983,6.25,260000,2019-04,0.0901673,3 ROOM
248,JURONG EAST ST 24,10 TO 12,67,New Generation,1983,6.25,280000,2019-04,0.0901673,3 ROOM
225A,JURONG EAST ST 21,01 TO 03,67,New Generation,1984,6.33,280000,2019-04,0.0901673,3 ROOM
110,JURONG EAST ST 13,07 TO 09,68,New Generation,1982,6.08,280000,2019-04,0.0901673,3 ROOM
101,JURONG EAST ST 13,07 TO 09,68,New Generation,1983,6.17,292000,2019-04,0.0901673,3 ROOM
302,JURONG EAST ST 32,01 TO 03,84,New Generation,1983,6.25,295000,2019-04,0.0901673,3 ROOM
207,JURONG EAST ST 21,01 TO 03,67,New Generation,1983,6.25,300000,2019-04,0.0901673,3 ROOM
321,JURONG EAST ST 31,10 TO 12,74,Model A,1984,6.33,300000,2019-04,0.0901673,3 ROOM
23,TEBAN GDNS RD,10 TO 12,72,Model A,2013,9.25,320000,2019-04,0.0901673,3 ROOM
371,JURONG EAST ST 32,07 TO 09,64,Model A,2014,9.25,338000,2019-04,0.0901673,3 ROOM
414,PANDAN GDNS,10 TO 12,97,New Generation,1978,5.67,320000,2019-04,0.0901673,4 ROOM
48,TEBAN GDNS RD,04 TO 06,93,New Generation,1985,6.42,330000,2019-04,0.0901673,4 ROOM
341,JURONG EAST AVE 1,04 TO 06,104,Model A,1983,6.25,338000,2019-04,0.0901673,4 ROOM
22,TEBAN GDNS RD,19 TO 21,92,Model A,2013,9.25,405000,2019-04,0.0901673,4 ROOM
204,JURONG EAST ST 21,01 TO 03,98,New Generation,1983,6.17,408000,2019-04,0.0901673,4 ROOM
301,JURONG EAST ST 32,04 TO 06,94,New Generation,1983,6.25,410000,2019-04,0.0901673,4 ROOM
273,TOH GUAN RD,07 TO 09,102,Model A,1999,7.67,425000,2019-04,0.0901673,4 ROOM
317,JURONG EAST ST 31,04 TO 06,105,Model A,1984,6.33,435000,2019-04,0.0901673,4 ROOM
328,JURONG EAST ST 31,10 TO 12,105,Model A,1984,6.33,460000,2019-04,0.0901673,4 ROOM
407,PANDAN GDNS,07 TO 09,129,Standard,1979,5.75,420000,2019-04,0.0901673,5 ROOM
103,JURONG EAST ST 13,01 TO 03,120,Improved,1982,6.17,495000,2019-04,0.0901673,5 ROOM
317,JURONG EAST ST 31,07 TO 09,134,Model A,1984,6.33,500000,2019-04,0.0901673,5 ROOM
220,JURONG EAST ST 21,07 TO 09,118,Improved,1985,6.42,515000,2019-04,0.0901673,5 ROOM
234,JURONG EAST ST 21,10 TO 12,121,Improved,1982,6.08,530000,2019-04,0.0901673,5 ROOM
340,JURONG EAST AVE 1,01 TO 03,155,Model A-Maisonette,1984,6.33,530000,2019-04,0.0901673,5 ROOM
265,TOH GUAN RD,04 TO 06,121,Improved,1998,7.67,548000,2019-04,0.0901673,5 ROOM
269,TOH GUAN RD,07 TO 09,120,Improved,1999,7.75,570000,2019-04,0.0901673,5 ROOM
302,JURONG EAST ST 32,04 TO 06,134,Adjoined flat,1983,6.25,650000,2019-04,0.0901673,5 ROOM
201,JURONG EAST ST 21,22 TO 24,120,Improved,1989,6.75,660000,2019-04,0.0901673,5 ROOM
287B,JURONG EAST ST 21,01 TO 03,143,Apartment,1998,7.67,630000,2019-04,0.0901673,EXECUTIVE
285C,TOH GUAN RD,10 TO 12,145,Maisonette,1998,7.67,818000,2019-04,0.0901673,EXECUTIVE
287A,JURONG EAST ST 21,19 TO 21,140,Apartment,1998,7.67,852008,2019-04,0.0901673,EXECUTIVE
