block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
592A,MONTREAL LINK,07 TO 09,68,Model A,2015,9.42,270000,2019-03,0.0573088,3 ROOM
590A,MONTREAL LINK,10 TO 12,68,Model A,2015,9.42,290000,2019-03,0.0573088,3 ROOM
590B,MONTREAL LINK,16 TO 18,68,Model A,2015,9.42,292000,2019-03,0.0573088,3 ROOM
591A,MONTREAL LINK,10 TO 12,68,Model A,2015,9.42,300000,2019-03,0.0573088,3 ROOM
592A,MONTREAL LINK,13 TO 15,68,Model A,2015,9.42,305000,2019-03,0.0573088,3 ROOM
477,SEMBAWANG DR,04 TO 06,87,Model A2,2000,8,300000,2019-03,0.0573088,4 ROOM
338,SEMBAWANG CRES,07 TO 09,100,Model A,1999,7.75,325000,2019-03,0.0573088,4 ROOM
508A,WELLINGTON CIRCLE,07 TO 09,90,Model A,2004,8.33,327000,2019-03,0.0573088,4 ROOM
356A,ADMIRALTY DR,07 TO 09,95,Premium Apartment,2001,8.08,333000,2019-03,0.0573088,4 ROOM
357,ADMIRALTY DR,01 TO 03,94,Premium Apartment,2001,8.08,335000,2019-03,0.0573088,4 ROOM
490,ADMIRALTY LINK,04 TO 06,94,Model A,2010,9,335000,2019-03,0.0573088,4 ROOM
463C,SEMBAWANG DR,01 TO 03,92,Model A,2015,9.42,335000,2019-03,0.0573088,4 ROOM
490,ADMIRALTY LINK,04 TO 06,94,Model A,2010,9,340000,2019-03,0.0573088,4 ROOM
466B,SEMBAWANG DR,04 TO 06,91,Premium Apartment,2006,8.42,345000,2019-03,0.0573088,4 ROOM
463C,SEMBAWANG DR,10 TO 12,92,Model A,2015,9.42,360000,2019-03,0.0573088,4 ROOM
463B,SEMBAWANG DR,07 TO 09,92,Model A,2015,9.42,360000,2019-03,0.0573088,4 ROOM
593A,MONTREAL LINK,07 TO 09,93,Model A,2015,9.42,375000,2019-03,0.0573088,4 ROOM
463C,SEMBAWANG DR,13 TO 15,92,Model A,2015,9.42,390000,2019-03,0.0573088,4 ROOM
592B,MONTREAL LINK,13 TO 15,93,Model A,2015,9.42,393188,2019-03,0.0573088,4 ROOM
401,ADMIRALTY LINK,04 TO 06,110,Improved,2001,8.08,325000,2019-03,0.0573088,5 ROOM
411,SEMBAWANG DR,04 TO 06,110,Improved,2001,8.08,346000,2019-03,0.0573088,5 ROOM
483,ADMIRALTY LINK,01 TO 03,110,Improved,2004,8.33,350000,2019-03,0.0573088,5 ROOM
403,ADMIRALTY LINK,07 TO 09,110,Improved,2001,8.08,355000,2019-03,0.0573088,5 ROOM
418,CANBERRA RD,07 TO 09,110,Improved,2001,8.08,375000,2019-03,0.0573088,5 ROOM
507A,WELLINGTON CIRCLE,01 TO 03,111,Improved,2001,8.08,390000,2019-03,0.0573088,5 ROOM
359A,ADMIRALTY DR,10 TO 12,110,Premium Apartment,2001,8.08,400000,2019-03,0.0573088,5 ROOM
350A,CANBERRA RD,01 TO 03,110,Improved,2001,8.08,401000,2019-03,0.0573088,5 ROOM
503C,CANBERRA LINK,07 TO 09,110,Improved,2001,8.08,406888,2019-03,0.0573088,5 ROOM
466B,SEMBAWANG DR,16 TO 18,110,Premium Apartment,2006,8.42,408000,2019-03,0.0573088,5 ROOM
356C,ADMIRALTY DR,13 TO 15,114,Premium Apartment,2001,8.08,420000,2019-03,0.0573088,5 ROOM
319,SEMBAWANG CL,13 TO 15,120,Improved,1999,7.75,455000,2019-03,0.0573088,5 ROOM
468A,ADMIRALTY DR,10 TO 12,137,Premium Apartment,2001,8.08,460000,2019-03,0.0573088,EXECUTIVE
308,CANBERRA RD,01 TO 03,141,Apartment,1998,7.67,500000,2019-03,0.0573088,EXECUTIVE
502A,WELLINGTON CIRCLE,04 TO 06,130,Apartment,2001,8.08,510000,2019-03,0.0573088,EXECUTIVE
