block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
617,BEDOK RESERVOIR RD,01 TO 03,60,Improved,1986,68,260000,2017-02,0.0573088,3 ROOM
105,BEDOK NTH AVE 4,01 TO 03,67,New Generation,1977,59.5,265000,2017-02,0.0573088,3 ROOM
501,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,60.17,270000,2017-02,0.0573088,3 ROOM
18,BEDOK STH RD,04 TO 06,65,Improved,1976,57.92,275000,2017-02,0.0573088,3 ROOM
57,NEW UPP CHANGI RD,07 TO 09,60,Improved,1985,67.67,285000,2017-02,0.0573088,3 ROOM
540,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,62.33,285000,2017-02,0.0573088,3 ROOM
20,CHAI CHEE RD,01 TO 03,65,Improved,1972,54.42,285000,2017-02,0.0573088,3 ROOM
102,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1985,67.17,288000,2017-02,0.0573088,3 ROOM
529,BEDOK NTH ST 3,04 TO 06,68,New Generation,1979,61.5,290000,2017-02,0.0573088,3 ROOM
134,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,60.33,295000,2017-02,0.0573088,3 ROOM
501,BEDOK NTH ST 3,07 TO 09,70,Improved,1978,60.17,295000,2017-02,0.0573088,3 ROOM
713,BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,63.42,300000,2017-02,0.0573088,3 ROOM
41,CHAI CHEE ST,04 TO 06,67,New Generation,1985,67.33,301000,2017-02,0.0573088,3 ROOM
713,BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,63.42,302000,2017-02,0.0573088,3 ROOM
23,BEDOK STH AVE 1,01 TO 03,73,New Generation,1977,59.33,305000,2017-02,0.0573088,3 ROOM
28,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,59.25,308000,2017-02,0.0573088,3 ROOM
126,BEDOK NTH ST 2,01 TO 03,67,New Generation,1978,60.25,310000,2017-02,0.0573088,3 ROOM
528,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,61.5,310000,2017-02,0.0573088,3 ROOM
536,BEDOK NTH ST 3,10 TO 12,68,New Generation,1980,61.92,310000,2017-02,0.0573088,3 ROOM
122,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,60.08,312300,2017-02,0.0573088,3 ROOM
712,BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,63.42,315000,2017-02,0.0573088,3 ROOM
41,CHAI CHEE ST,04 TO 06,67,New Generation,1985,67.33,315000,2017-02,0.0573088,3 ROOM
740,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1986,68.42,320000,2017-02,0.0573088,3 ROOM
528,BEDOK NTH ST 3,16 TO 18,68,New Generation,1979,61.5,330000,2017-02,0.0573088,3 ROOM
107,BEDOK NTH RD,07 TO 09,81,New Generation,1977,59.42,335000,2017-02,0.0573088,3 ROOM
545,BEDOK NTH ST 3,01 TO 03,82,New Generation,1980,62.25,340000,2017-02,0.0573088,3 ROOM
214,BEDOK NTH ST 1,04 TO 06,68,New Generation,1980,62,348000,2017-02,0.0573088,3 ROOM
525,BEDOK NTH ST 3,10 TO 12,82,New Generation,1979,61.42,349000,2017-02,0.0573088,3 ROOM
526,BEDOK NTH ST 3,01 TO 03,82,New Generation,1979,61.42,355000,2017-02,0.0573088,3 ROOM
201,BEDOK NTH ST 1,01 TO 03,73,New Generation,1979,61.42,358000,2017-02,0.0573088,3 ROOM
420,BEDOK NTH ST 1,07 TO 09,68,New Generation,1979,60.92,358000,2017-02,0.0573088,3 ROOM
219D,BEDOK CTRL,04 TO 06,69,Model A,2010,92.25,425000,2017-02,0.0573088,3 ROOM
75,BEDOK NTH RD,10 TO 12,59,Improved,1978,59.83,260000,2017-03,0.0573088,3 ROOM
539,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,61.83,262000,2017-03,0.0573088,3 ROOM
40,CHAI CHEE AVE,07 TO 09,65,Improved,1974,55.92,272000,2017-03,0.0573088,3 ROOM
28,NEW UPP CHANGI RD,01 TO 03,65,Improved,1977,59.17,272000,2017-03,0.0573088,3 ROOM
501,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,60.17,280000,2017-03,0.0573088,3 ROOM
144,BEDOK RESERVOIR RD,04 TO 06,64,Simplified,1987,68.92,280000,2017-03,0.0573088,3 ROOM
703,BEDOK RESERVOIR RD,01 TO 03,68,New Generation,1980,62.67,280000,2017-03,0.0573088,3 ROOM
550,BEDOK NTH AVE 1,04 TO 06,68,New Generation,1980,62.25,285000,2017-03,0.0573088,3 ROOM
504,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,60.17,285000,2017-03,0.0573088,3 ROOM
526,BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,61.33,285000,2017-03,0.0573088,3 ROOM
529,BEDOK NTH ST 3,01 TO 03,68,New Generation,1979,61.42,286000,2017-03,0.0573088,3 ROOM
530,BEDOK NTH ST 3,04 TO 06,68,New Generation,1979,61.42,290000,2017-03,0.0573088,3 ROOM
534,BEDOK NTH ST 3,07 TO 09,60,Improved,1986,67.92,290000,2017-03,0.0573088,3 ROOM
628,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1983,64.83,290000,2017-03,0.0573088,3 ROOM
2,BEDOK STH AVE 1,10 TO 12,73,Improved,1976,57.83,290000,2017-03,0.0573088,3 ROOM
74,BEDOK NTH RD,13 TO 15,59,Improved,1978,59.92,295000,2017-03,0.0573088,3 ROOM
709,BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1981,63.33,296888,2017-03,0.0573088,3 ROOM
29,NEW UPP CHANGI RD,01 TO 03,65,Improved,1977,59.17,300000,2017-03,0.0573088,3 ROOM
534,BEDOK NTH ST 3,07 TO 09,60,Improved,1986,67.92,300000,2017-03,0.0573088,3 ROOM
107,BEDOK RESERVOIR RD,10 TO 12,67,New Generation,1985,67.42,300000,2017-03,0.0573088,3 ROOM
30,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,59.17,300000,2017-03,0.0573088,3 ROOM
30,NEW UPP CHANGI RD,10 TO 12,65,Improved,1977,59.17,300000,2017-03,0.0573088,3 ROOM
32,CHAI CHEE AVE,07 TO 09,65,Improved,1974,55.83,303000,2017-03,0.0573088,3 ROOM
424,BEDOK NTH AVE 1,01 TO 03,67,New Generation,1979,60.92,305000,2017-03,0.0573088,3 ROOM
525,BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,61.33,305000,2017-03,0.0573088,3 ROOM
42,CHAI CHEE ST,04 TO 06,67,New Generation,1985,67.25,305000,2017-03,0.0573088,3 ROOM
110,BEDOK NTH RD,10 TO 12,67,New Generation,1977,59.33,307000,2017-03,0.0573088,3 ROOM
126,BEDOK NTH ST 2,13 TO 15,67,New Generation,1978,60.17,308000,2017-03,0.0573088,3 ROOM
521,BEDOK NTH AVE 1,04 TO 06,67,New Generation,1979,61.33,308000,2017-03,0.0573088,3 ROOM
125,BEDOK NTH RD,10 TO 12,67,New Generation,1978,60.17,308000,2017-03,0.0573088,3 ROOM
77,BEDOK NTH RD,04 TO 06,60,Improved,1986,68.08,308888,2017-03,0.0573088,3 ROOM
27,NEW UPP CHANGI RD,04 TO 06,65,Improved,1982,64.5,310000,2017-03,0.0573088,3 ROOM
419,BEDOK NTH ST 1,01 TO 03,68,New Generation,1979,60.83,310000,2017-03,0.0573088,3 ROOM
713,BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1981,63.42,310000,2017-03,0.0573088,3 ROOM
425,BEDOK NTH RD,01 TO 03,67,New Generation,1979,60.83,313000,2017-03,0.0573088,3 ROOM
204,BEDOK NTH ST 1,04 TO 06,68,New Generation,1979,61.42,318000,2017-03,0.0573088,3 ROOM
74,BEDOK NTH RD,13 TO 15,70,Improved,1978,59.83,325000,2017-03,0.0573088,3 ROOM
425,BEDOK NTH RD,01 TO 03,67,New Generation,1979,60.83,325000,2017-03,0.0573088,3 ROOM
18,BEDOK STH RD,10 TO 12,73,Improved,1976,57.83,326000,2017-03,0.0573088,3 ROOM
104,BEDOK NTH AVE 4,04 TO 06,81,New Generation,1977,59.33,327000,2017-03,0.0573088,3 ROOM
59,CHAI CHEE RD,07 TO 09,76,Model A,1984,65.83,330000,2017-03,0.0573088,3 ROOM
122,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,60,335000,2017-03,0.0573088,3 ROOM
418,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1978,60.67,340000,2017-03,0.0573088,3 ROOM
202,BEDOK NTH ST 1,04 TO 06,67,New Generation,1979,61.42,340000,2017-03,0.0573088,3 ROOM
540,BEDOK NTH ST 3,07 TO 09,82,New Generation,1980,62.5,340000,2017-03,0.0573088,3 ROOM
214,BEDOK NTH ST 1,04 TO 06,68,New Generation,1980,61.92,343000,2017-03,0.0573088,3 ROOM
416,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1978,60.67,348000,2017-03,0.0573088,3 ROOM
