block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
3,ST. GEORGE'S RD,10 TO 12,59,Improved,1976,5.5,270000,2018-08,0.0573088,3 ROOM
57,GEYLANG BAHRU,16 TO 18,65,Improved,1974,5.33,278000,2018-08,0.0573088,3 ROOM
43,BENDEMEER RD,10 TO 12,63,Standard,1981,6.08,290000,2018-08,0.0573088,3 ROOM
44,BENDEMEER RD,01 TO 03,63,Standard,1981,6.08,293000,2018-08,0.0573088,3 ROOM
3,ST. GEORGE'S RD,04 TO 06,59,Improved,1976,5.5,293000,2018-08,0.0573088,3 ROOM
65,KALLANG BAHRU,01 TO 03,75,Improved,1981,6.08,298000,2018-08,0.0573088,3 ROOM
30,BENDEMEER RD,07 TO 09,68,Improved,1972,5.17,310000,2018-08,0.0573088,3 ROOM
66,KALLANG BAHRU,01 TO 03,77,Improved,1974,5.42,320000,2018-08,0.0573088,3 ROOM
11,UPP BOON KENG RD,07 TO 09,75,Improved,1974,5.33,320888,2018-08,0.0573088,3 ROOM
1,BEACH RD,13 TO 15,68,Improved,1979,6,342000,2018-08,0.0573088,3 ROOM
68,GEYLANG BAHRU,16 TO 18,76,Improved,1974,5.42,350000,2018-08,0.0573088,3 ROOM
14,ST. GEORGE'S RD,07 TO 09,67,New Generation,1984,6.42,350000,2018-08,0.0573088,3 ROOM
49,DORSET RD,04 TO 06,68,New Generation,1979,5.75,358000,2018-08,0.0573088,3 ROOM
11,UPP BOON KENG RD,13 TO 15,65,Improved,1974,5.33,366800,2018-08,0.0573088,3 ROOM
28,BENDEMEER RD,13 TO 15,71,Improved,1972,5.17,368000,2018-08,0.0573088,3 ROOM
30,BENDEMEER RD,10 TO 12,78,Improved,1972,5.17,380000,2018-08,0.0573088,3 ROOM
15,FARRER PK RD,04 TO 06,62,Model A,2004,8.33,425000,2018-08,0.0573088,3 ROOM
38C,BENDEMEER RD,07 TO 09,69,Model A,2012,9.17,480000,2018-08,0.0573088,3 ROOM
15,FARRER PK RD,22 TO 24,62,Model A,2004,8.33,480000,2018-08,0.0573088,3 ROOM
14,KG ARANG RD,04 TO 06,103,New Generation,1984,6.42,535000,2018-08,0.0573088,3 ROOM
45,BENDEMEER RD,01 TO 03,66,Improved,1972,5.17,200000,2018-09,0.0573088,3 ROOM
85,WHAMPOA DR,04 TO 06,65,Improved,1974,5.33,210000,2018-09,0.0573088,3 ROOM
77,LOR LIMAU,07 TO 09,59,Improved,1973,5.25,218000,2018-09,0.0573088,3 ROOM
32,JLN BAHAGIA,01 TO 03,53,Standard,1971,5.08,220000,2018-09,0.0573088,3 ROOM
28,JLN BAHAGIA,07 TO 09,56,Standard,1971,5.08,223000,2018-09,0.0573088,3 ROOM
35,JLN BAHAGIA,10 TO 12,56,Standard,1971,5.08,225000,2018-09,0.0573088,3 ROOM
57,GEYLANG BAHRU,07 TO 09,65,Improved,1974,5.33,260000,2018-09,0.0573088,3 ROOM
2,ST. GEORGE'S RD,13 TO 15,59,Improved,1976,5.5,260000,2018-09,0.0573088,3 ROOM
77,LOR LIMAU,13 TO 15,59,Improved,1973,5.25,263888,2018-09,0.0573088,3 ROOM
57,GEYLANG BAHRU,07 TO 09,65,Improved,1974,5.33,265000,2018-09,0.0573088,3 ROOM
