block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
432A,SENGKANG WEST WAY,16 TO 18,67,Model A,2014,9.33,357000,2019-02,0.0573088,3 ROOM
430B,FERNVALE LINK,19 TO 21,67,Model A,2015,9.42,365000,2019-02,0.0573088,3 ROOM
450C,SENGKANG WEST WAY,04 TO 06,67,Model A,2014,9.33,310000,2019-03,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,04 TO 06,67,Model A,2014,9.33,315000,2019-03,0.0573088,3 ROOM
430B,FERNVALE LINK,10 TO 12,67,Model A,2015,9.42,333000,2019-03,0.0573088,3 ROOM
447B,JLN KAYU,07 TO 09,67,Model A,2013,9.25,340000,2019-03,0.0573088,3 ROOM
447A,JLN KAYU,07 TO 09,67,Model A,2013,9.25,340000,2019-03,0.0573088,3 ROOM
434A,FERNVALE RD,16 TO 18,68,Premium Apartment,2013,9.25,341000,2019-03,0.0573088,3 ROOM
435B,FERNVALE RD,13 TO 15,68,Premium Apartment,2013,9.25,353000,2019-03,0.0573088,3 ROOM
430C,FERNVALE LINK,01 TO 03,67,Model A,2015,9.42,280000,2019-04,0.0573088,3 ROOM
430C,FERNVALE LINK,01 TO 03,67,Model A,2015,9.42,300000,2019-04,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.42,390000,2019-04,0.0573088,3 ROOM
430C,FERNVALE LINK,01 TO 03,67,Model A,2015,9.42,302000,2019-05,0.0573088,3 ROOM
443C,FERNVALE RD,10 TO 12,67,Model A,2012,9.17,305000,2019-05,0.0573088,3 ROOM
180D,RIVERVALE CRES,16 TO 18,67,Model A,2015,9.33,318000,2019-05,0.0573088,3 ROOM
430B,FERNVALE LINK,19 TO 21,67,Model A,2015,9.42,346888,2019-05,0.0573088,3 ROOM
436A,FERNVALE RD,22 TO 24,69,Model A,2010,8.75,350000,2019-05,0.0573088,3 ROOM
434A,FERNVALE RD,07 TO 09,68,Premium Apartment,2013,9.25,351000,2019-05,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,04 TO 06,67,Premium Apartment,2015,9.42,365000,2019-05,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,13 TO 15,67,Premium Apartment,2015,9.42,402000,2019-05,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.42,418000,2019-05,0.0573088,3 ROOM
180A,RIVERVALE CRES,01 TO 03,67,Model A,2015,9.33,300000,2019-06,0.0573088,3 ROOM
180D,RIVERVALE CRES,10 TO 12,67,Model A,2015,9.33,310000,2019-06,0.0573088,3 ROOM
180D,RIVERVALE CRES,16 TO 18,67,Model A,2015,9.33,327000,2019-06,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,16 TO 18,67,Model A,2014,9.33,330000,2019-06,0.0573088,3 ROOM
445A,FERNVALE RD,19 TO 21,67,Model A,2012,9.17,335000,2019-06,0.0573088,3 ROOM
453A,FERNVALE RD,22 TO 24,67,Model A,2015,9.42,340000,2019-06,0.0573088,3 ROOM
331C,ANCHORVALE ST,16 TO 18,67,Model A,2015,9.42,340000,2019-06,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,19 TO 21,67,Model A,2014,9.33,350000,2019-06,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,9.33,350000,2019-06,0.0573088,3 ROOM
453A,FERNVALE RD,19 TO 21,67,Model A,2015,9.42,355000,2019-06,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,01 TO 03,67,Premium Apartment,2015,9.42,365000,2019-06,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.42,420000,2019-06,0.0573088,3 ROOM
441B,FERNVALE RD,04 TO 06,69,Model A,2012,9.08,306000,2019-07,0.0573088,3 ROOM
450C,SENGKANG WEST WAY,10 TO 12,67,Model A,2014,9.33,308000,2019-07,0.0573088,3 ROOM
445B,FERNVALE RD,07 TO 09,68,Model A,2012,9.17,315000,2019-07,0.0573088,3 ROOM
433A,SENGKANG WEST WAY,04 TO 06,67,Model A,2014,9.33,315000,2019-07,0.0573088,3 ROOM
430B,FERNVALE LINK,04 TO 06,67,Model A,2015,9.33,320000,2019-07,0.0573088,3 ROOM
445A,FERNVALE RD,04 TO 06,67,Model A,2012,9.17,320000,2019-07,0.0573088,3 ROOM
302B,ANCHORVALE LINK,04 TO 06,88,Model A,2007,8.58,340000,2019-07,0.0573088,3 ROOM
211D,COMPASSVALE LANE,07 TO 09,68,Model A,2013,9.17,346888,2019-07,0.0573088,3 ROOM
433A,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,9.33,353000,2019-07,0.0573088,3 ROOM
453D,FERNVALE RD,25 TO 27,67,Model A,2015,9.42,355000,2019-07,0.0573088,3 ROOM
430C,FERNVALE LINK,25 TO 27,67,Model A,2015,9.33,360000,2019-07,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.42,400000,2019-07,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,9.42,405000,2019-07,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,9.42,420000,2019-07,0.0573088,3 ROOM
453D,FERNVALE RD,01 TO 03,67,Model A,2015,9.33,318000,2019-08,0.0573088,3 ROOM
447B,JLN KAYU,22 TO 24,67,Model A,2013,9.25,325000,2019-08,0.0573088,3 ROOM
329A,ANCHORVALE ST,10 TO 12,67,Model A,2015,9.42,330000,2019-08,0.0573088,3 ROOM
441B,FERNVALE RD,10 TO 12,69,Model A,2012,9.08,332000,2019-08,0.0573088,3 ROOM
453D,FERNVALE RD,07 TO 09,67,Model A,2015,9.33,335000,2019-08,0.0573088,3 ROOM
445A,FERNVALE RD,10 TO 12,68,Model A,2012,9.17,335000,2019-08,0.0573088,3 ROOM
210A,COMPASSVALE LANE,10 TO 12,68,Model A,2013,9.17,342000,2019-08,0.0573088,3 ROOM
438B,SENGKANG WEST AVE,16 TO 18,69,Model A,2011,9,345000,2019-08,0.0573088,3 ROOM
329A,ANCHORVALE ST,16 TO 18,67,Model A,2015,9.42,350000,2019-08,0.0573088,3 ROOM
453A,FERNVALE RD,16 TO 18,67,Model A,2015,9.33,350000,2019-08,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,9.25,355888,2019-08,0.0573088,3 ROOM
211D,COMPASSVALE LANE,10 TO 12,68,Model A,2013,9.17,358000,2019-08,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,04 TO 06,67,Premium Apartment,2015,9.42,365000,2019-08,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,9.42,391888,2019-08,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,04 TO 06,67,Premium Apartment,2015,9.42,403000,2019-08,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,9.42,410000,2019-08,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,13 TO 15,67,Premium Apartment,2015,9.42,425000,2019-08,0.0573088,3 ROOM
329A,ANCHORVALE ST,07 TO 09,67,Model A,2015,9.42,340000,2019-09,0.0573088,3 ROOM
180A,RIVERVALE CRES,10 TO 12,67,Model A,2015,9.33,280000,2019-09,0.0573088,3 ROOM
447B,JLN KAYU,04 TO 06,67,Model A,2013,9.25,310000,2019-09,0.0573088,3 ROOM
450C,SENGKANG WEST WAY,07 TO 09,67,Model A,2014,9.25,312000,2019-09,0.0573088,3 ROOM
329A,ANCHORVALE ST,04 TO 06,67,Model A,2015,9.33,315000,2019-09,0.0573088,3 ROOM
331C,ANCHORVALE ST,01 TO 03,67,Model A,2015,9.42,315000,2019-09,0.0573088,3 ROOM
432B,SENGKANG WEST WAY,13 TO 15,67,Model A,2014,9.33,320000,2019-09,0.0573088,3 ROOM
447A,JLN KAYU,04 TO 06,67,Model A,2013,9.25,320000,2019-09,0.0573088,3 ROOM
443B,FERNVALE RD,13 TO 15,67,Model A,2012,9.17,325000,2019-09,0.0573088,3 ROOM
453D,FERNVALE RD,04 TO 06,67,Model A,2015,9.33,325000,2019-09,0.0573088,3 ROOM
