block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
28,TELOK BLANGAH RISE,07 TO 09,70,Improved,1976,5.58,320000,2018-04,0.0901673,3 ROOM
34,JLN BT HO SWEE,04 TO 06,59,Standard,1971,5.08,325000,2018-04,0.0901673,3 ROOM
77,TELOK BLANGAH DR,04 TO 06,67,New Generation,1978,5.67,335000,2018-04,0.0901673,3 ROOM
129,BT MERAH VIEW,10 TO 12,65,Improved,1973,5.33,345000,2018-04,0.0901673,3 ROOM
103,BT PURMEI RD,01 TO 03,72,New Generation,1982,6.25,355000,2018-04,0.0901673,3 ROOM
55,TELOK BLANGAH DR,10 TO 12,73,New Generation,1978,5.67,365000,2018-04,0.0901673,3 ROOM
1,EVERTON PK,04 TO 06,72,New Generation,1980,6.08,435000,2018-04,0.0901673,3 ROOM
5,EVERTON PK,01 TO 03,72,New Generation,1980,6.08,440000,2018-04,0.0901673,3 ROOM
3,EVERTON PK,04 TO 06,72,New Generation,1980,6.08,450000,2018-04,0.0901673,3 ROOM
126C,KIM TIAN RD,04 TO 06,62,Model A,2013,9.25,470000,2018-04,0.0901673,3 ROOM
13,CANTONMENT CL,10 TO 12,60,Model A,2003,8.25,490000,2018-04,0.0901673,3 ROOM
11,CANTONMENT CL,16 TO 18,60,Model A,2002,8.25,495000,2018-04,0.0901673,3 ROOM
18,TIONG BAHRU RD,01 TO 03,88,Standard,1973,5.25,560000,2018-04,0.0901673,3 ROOM
57,HAVELOCK RD,25 TO 27,69,Model A,2013,9.33,593000,2018-04,0.0901673,3 ROOM
127C,KIM TIAN RD,37 TO 39,62,Model A,2013,9.25,615000,2018-04,0.0901673,3 ROOM
13,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,5.5,260000,2018-05,0.0901673,3 ROOM
28,HOY FATT RD,13 TO 15,60,Standard,1967,4.67,285000,2018-05,0.0901673,3 ROOM
26,JLN KLINIK,04 TO 06,60,Standard,1969,5,300000,2018-05,0.0901673,3 ROOM
65,TELOK BLANGAH DR,01 TO 03,67,New Generation,1978,5.75,310000,2018-05,0.0901673,3 ROOM
14,TAMAN HO SWEE,04 TO 06,54,Standard,1970,5,315000,2018-05,0.0901673,3 ROOM
119,BT MERAH VIEW,04 TO 06,65,Improved,1983,6.25,335000,2018-05,0.0901673,3 ROOM
129,BT MERAH VIEW,19 TO 21,65,Improved,1973,5.33,335000,2018-05,0.0901673,3 ROOM
12,TELOK BLANGAH CRES,10 TO 12,59,Improved,1975,5.42,340000,2018-05,0.0901673,3 ROOM
108,JLN BT MERAH,07 TO 09,74,Model A,1984,6.42,355000,2018-05,0.0901673,3 ROOM
34,JLN BT HO SWEE,04 TO 06,59,Standard,1971,5.08,370000,2018-05,0.0901673,3 ROOM
2,JLN BT MERAH,13 TO 15,73,Improved,1975,5.5,393000,2018-05,0.0901673,3 ROOM
26D,JLN MEMBINA,10 TO 12,60,Model A,2009,8.75,488000,2018-05,0.0901673,3 ROOM
12,CANTONMENT CL,16 TO 18,60,Model A,2003,8.25,503800,2018-05,0.0901673,3 ROOM
126C,KIM TIAN RD,16 TO 18,62,Model A,2013,9.25,538000,2018-05,0.0901673,3 ROOM
57,HAVELOCK RD,04 TO 06,69,Model A,2013,9.33,545000,2018-05,0.0901673,3 ROOM
55,HAVELOCK RD,10 TO 12,69,Model A,2013,9.33,592000,2018-05,0.0901673,3 ROOM
80B,TELOK BLANGAH ST 31,16 TO 18,67,Premium Apartment,2013,9.33,600000,2018-05,0.0901673,3 ROOM
80C,TELOK BLANGAH ST 31,31 TO 33,68,Premium Apartment,2013,9.33,600000,2018-05,0.0901673,3 ROOM
10,TELOK BLANGAH CRES,01 TO 03,59,Improved,1975,5.42,245000,2018-06,0.0901673,3 ROOM
